index,Year,Country Code,GDP,Population,Urban Population,Ecological Footprint,Biocapacity,Temperature,Precipitation,CO2,CH4,Water Vapor,Aerosol
334,2028,100,71251980247,6538000,78.4,26612760.71937380,23644556.32384790,286.5538995,2.25E-05,0.0004361237831,1.83E-06,17.92538513,0.1187389036
335,2028,642,274784058541,18652000,56.0,82470506.14488710,66846332.131012800,284.7651111,2.57E-05,0.000436126417,1.83E-06,17.26390569,0.1151560585
336,2029,36,1906271279392,27966000,87.5,200249537.31281500,292763712.62567000,295.7320182,1.67E-05,0.0004384279068,1.82E-06,23.0998065,0.08472394507
337,2029,40,454912309355,8936000,61.5,60860325.049980300,23009834.692426100,284.3288838,3.49E-05,0.0004384189767,1.82E-06,17.82890178,0.1083859906
338,2029,56,547619873717,11967000,98.4,86959729.43361280,9031130.848111700,285.2812866,3.09E-05,0.0004384212662,1.82E-06,18.13738282,0.1008011563
339,2029,124,1910590913944,40342000,82.7,329226339.8155450,550702838.2090800,273.7546176,2.63E-05,0.0004384296996,1.82E-06,11.67553184,0.05714639915
340,2029,203,256905805794,10550000,75.8,61239918.5211355,25941747.354930000,284.5285332,2.81E-05,0.00043842429,1.82E-06,17.78452396,0.1073717668
341,2029,208,383437557287,6003000,89.3,41870570.33989320,22494228.56075700,279.7232115,4.1E-05,0.0004384241612,1.82E-06,13.29883697,0.07324289506
342,2029,246,284843646482,5727000,86.5,33536524.683801600,67417696.58171360,275.8907604,2.43E-05,0.0004384234443,1.82E-06,11.56408446,0.06988105403
343,2029,250,2895054253573,67689000,83.4,300802869.3715780,166416119.9019630,285.8303814,3.57E-05,0.0004384191837,1.82E-06,18.31393499,0.09787524215
344,2029,276,3916909466545,82254000,78.7,389698988.3066180,125822997.62888200,284.477022,3.26E-05,0.0004384231659,1.82E-06,17.38376985,0.09978090102
345,2029,300,239602411427,10816000,82.5,46083370.94399060,13745683.58239990,288.1763886,2.66E-05,0.0004384154605,1.82E-06,17.57971738,0.1314979147
346,2029,348,183180859378,9278000,74.8,36744896.9169064,27638153.63651730,283.7890078,3.24E-05,0.0004384180281,1.82E-06,17.39861549,0.1130910107
348,2029,372,502784268060,5189000,66.4,27783119.33186920,14706032.28416240,284.1810699,4.52E-05,0.0004384231708,1.82E-06,16.65803277,0.1080673158
349,2029,380,2030983033367,58216000,73.9,277981363.8185800,50362166.39681580,285.9584993,3.76E-05,0.0004384139069,1.82E-06,16.99236072,0.09882962971
350,2029,392,4789483799987,122160000,92.6,642394596.1576460,71247839.94246210,283.6139326,4.16E-05,0.0004384270802,1.82E-06,18.56839611,0.1681062989
351,2029,410,2002246506623,52631000,81.9,381873212.1418750,32583396.30497810,285.1553663,2.78E-05,0.0004384228399,1.82E-06,17.66284218,0.2346881284
352,2029,442,85330849740,668000,93.1,8085777.828198000,673346.2098207170,285.921833,3.48E-05,0.0004384221154,1.82E-06,19.16122149,0.1047012098
353,2029,484,1576360290793,146329000,83.2,347875051.0481920,147182457.03371900,296.1213855,3.44E-05,0.0004384267043,1.82E-06,29.85625357,0.06592149112
354,2029,528,945082761251,17564000,94.6,117377445.7514820,12932206.486235200,284.6352627,3.15E-05,0.0004384219734,1.82E-06,17.25966042,0.1012507268
355,2029,554,258164593938,5179000,87.7,27261356.66441330,41484609.09084360,288.4418926,3.33E-05,0.0004384268721,1.82E-06,18.61151116,0.0840245387
356,2029,578,478067249199,5910000,85.8,30835821.809296400,37161558.62716010,277.7115792,2.96E-05,0.0004384232273,1.82E-06,11.97115368,0.07869184156
357,2029,616,704633631255,36781000,61.3,189366039.91638500,77543220.03157070,283.3346977,2.61E-05,0.0004384240462,1.82E-06,16.32786207,0.09643270141
358,2029,620,254593283110,9912000,70.9,52008208.24525200,13795806.140271600,287.9111337,3.6E-05,0.0004384224834,1.82E-06,20.09332131,0.1151589689
360,2029,724,1518826359384,46157000,83.1,253878024.1507980,73895163.70615660,287.7199198,3.18E-05,0.0004384210997,1.82E-06,19.60372684,0.1030619212
361,2029,752,651600121884,10661000,90.1,59878363.57025600,89817235.90922990,278.2939833,3.01E-05,0.0004384235945,1.82E-06,12.5244453,0.0724953003
362,2029,756,871209808605,9157000,75.2,38919935.06635830,8745556.812204770,293.751915,2.21E-05,0.0004019593277,1.67E-06,23.88363053,0.1087049649
363,2029,792,1511913964865,87930000,79.9,324276934.08143200,114566681.58231900,285.8784601,3.33E-05,0.0004384247402,1.82E-06,15.95045321,0.1363170353
364,2029,826,3581401810249,70295000,86.1,263517872.51645000,72508483.18034280,284.3559101,3.88E-05,0.0004384247,1.82E-06,16.8411709,0.1023315096
365,2029,840,23924766178950,352494000,84.6,3046606025.6445800,1143077098.7060700,286.7253067,3.82E-05,0.0004384248003,1.82E-06,19.51875978,0.0578094815
366,2029,32,694453194862,48965000,93.1,164478935.3986540,299890757.60176,288.150401,2.56E-05,0.0004384289548,1.82E-06,16.73762184,0.0738622589
367,2029,76,2201888598388,224563000,89.1,616827281.3799150,1782069822.8986200,297.0713727,5.54E-05,0.0004384280375,1.82E-06,37.45882951,0.09609298316
368,2029,152,325129910264,19539000,88.7,91795388.07076430,64218904.78172900,286.2189681,2.98E-05,0.0004384269962,1.82E-06,13.92987462,0.06714415772
369,2029,156,22233218000991,1441574000,69.9,8315181194.983320,1483125378.0881400,281.7836576,2.42E-05,0.0004384258737,1.82E-06,15.52384475,0.1994913573
370,2029,170,404918140563,52907000,84.1,104119114.84242500,169107278.25279,299.3301359,8.39E-05,0.0004384277843,1.82E-06,47.56202824,0.1122863797
371,2029,356,4714897131955,1501462000,39.6,2179520071.5351600,665615774.3265650,291.4154408,2.5E-05,0.0004384287555,1.82E-06,23.86875581,0.3403447477
372,2029,360,1663059018272,293560000,62.3,623500130.590781,351833709.20284000,301.0725616,8.43E-05,0.0004384278017,1.82E-06,52.84845197,0.1054402
373,2029,376,440952041813,9856000,93.4,44590648.51120210,1749519.8998142600,293.8659995,1.96E-05,0.0001826392763,7.57E-07,18.29551527,0.165377884
374,2029,682,933004922763,39071000,86.3,196487536.70543600,14653213.33848070,299.1055126,7.58E-06,0.000438425045,1.82E-06,17.51921117,0.2521715849
375,2029,710,463742598731,63955000,71.6,248966169.4159730,58602990.68395710,294.316056,1.85E-05,0.000438427885,1.82E-06,19.54091419,0.09006055716
376,2029,100,72251496433,6485000,78.7,26654086.93421090,23770910.849210800,285.8063872,2.82E-05,0.0004384160042,1.82E-06,17.85033742,0.1164164918
377,2029,642,279326638615,18559000,56.3,81014759.04266220,65584522.343677700,284.0696664,3.19E-05,0.0004384192516,1.82E-06,17.56527126,0.1120039572
378,2030,36,1954256995723,28235000,87.6,202016110.9805270,292657411.0828390,295.4280368,2.32E-05,0.0004406693289,1.8E-06,25.61546957,0.08104646443
379,2030,40,459744859316,8946000,61.8,61287799.3675137,23014408.387560600,284.3333523,2.8E-05,0.0004406675144,1.8E-06,17.20557049,0.09954073149
380,2030,56,554283650097,12002000,98.4,87065860.48469440,8998356.762735320,285.3266398,3.24E-05,0.0004406675842,1.8E-06,18.57070306,0.1058204941
381,2030,124,1939174681199,40618000,82.9,331381056.9546630,552931213.2032660,274.5638003,2.73E-05,0.0004406733509,1.8E-06,12.33853642,0.0574296276
382,2030,203,261445602148,10528000,76.1,61292446.12383050,25994620.887453000,284.6053683,2.41E-05,0.0004406689795,1.8E-06,17.77167389,0.1008317203
383,2030,208,387928726305,6025000,89.4,41990985.7666973,22468175.629614300,279.5423847,4.11E-05,0.0004406660393,1.8E-06,13.69193272,0.07731116867
384,2030,246,288162730910,5739000,86.6,33535111.43273800,67491150.97311190,275.1971416,2.71E-05,0.000440668686,1.8E-06,10.91841081,0.0651183637
385,2030,250,2930716512341,67894000,83.6,300639341.11084400,168936758.6819600,285.733533,3.01E-05,0.0004406672082,1.8E-06,17.78021244,0.09501021428
386,2030,276,3942228339222,82187000,78.9,389891626.1745420,128150816.86493000,284.4465287,3.24E-05,0.0004406678685,1.8E-06,17.66007238,0.1016308093
387,2030,300,243541755299,10784000,82.8,46515439.786041100,13635085.04386670,287.8120825,2.71E-05,0.0004406611931,1.8E-06,17.54851024,0.1152970164
388,2030,348,186069257871,9235000,75.1,36752312.69803110,27829731.26382110,283.7273701,2.64E-05,0.0004406687034,1.8E-06,16.96738625,0.1024850675
390,2030,372,514356480552,5220000,66.8,27854576.539040400,14715782.60834670,284.3042225,4.76E-05,0.0004406700175,1.8E-06,17.25994064,0.1177046576
391,2030,380,2047313957054,58110000,74.3,279867869.86443800,50444234.02330740,285.9145543,2.77E-05,0.0004406626249,1.8E-06,16.36997604,0.08852532603
392,2030,392,4817249305285,121581000,92.7,645557388.9482740,70953562.11022080,284.1181213,4.32E-05,0.0004406665349,1.8E-06,19.81124055,0.1528158938
393,2030,410,2028409574408,52702000,82.0,387464108.20080800,32518447.47508060,286.018068,3.39E-05,0.0004406631479,1.8E-06,19.88661961,0.2223188504
394,2030,442,86898396320,675000,93.2,8095664.480179770,665591.2688189500,285.89276,3.74E-05,0.0004406687096,1.8E-06,19.05524937,0.1062890986
395,2030,484,1614913747105,147540000,83.5,351964055.51251300,147303324.19165800,296.4355951,2.59E-05,0.0004406705466,1.8E-06,26.80590819,0.0619277991
396,2030,528,954992692410,17594000,94.8,118459631.3529360,12912493.15810390,284.5139316,3.34E-05,0.0004406676577,1.8E-06,17.94198988,0.1085582755
397,2030,554,263036901927,5213000,87.8,27480618.98525080,41431748.3660265,288.124349,3.69E-05,0.0004406698459,1.8E-06,18.67295708,0.07952576581
398,2030,578,485526263381,5959000,86.1,30822592.889243500,37180752.48432640,277.0406526,3.29E-05,0.0004406675226,1.8E-06,11.35482569,0.07637658543
399,2030,616,716692985503,36616000,61.5,191513639.06550400,77300965.8387702,283.3232752,2.54E-05,0.0004406677056,1.8E-06,16.66054393,0.09325538463
400,2030,620,257473795546,9877000,71.4,52585558.96851450,13830759.54213700,287.7511036,3.01E-05,0.0004406685347,1.8E-06,19.05413428,0.1037632401
402,2030,724,1543941345613,46115000,83.3,255896671.77491000,74528799.68125080,287.7589908,2.47E-05,0.0004406683492,1.8E-06,18.57448975,0.09393144922
403,2030,752,662554931447,10712000,90.3,59852858.96801920,89639851.41196780,277.5635619,3.14E-05,0.0004406680782,1.8E-06,12.10019224,0.07093580071
404,2030,756,884210651203,9204000,75.4,39102650.57220770,8768722.545537470,293.0969804,3.48E-05,0.0004406664981,1.8E-06,25.91165886,0.1120382223
405,2030,792,1561661655911,88417000,80.2,328527443.5724740,116373832.3082190,285.8444466,3.11E-05,0.0004406677654,1.8E-06,15.96968591,0.1158008107
406,2030,826,3628182778797,70579000,86.3,262530419.9686510,72479656.34970000,284.3289354,3.99E-05,0.0004406700019,1.8E-06,17.24906862,0.1103289057
407,2030,840,24304666609627,354712000,84.9,3070867168.055100,1140941209.6658000,287.5431759,3.67E-05,0.0004406701954,1.8E-06,19.19198519,0.05865633135
408,2030,32,709349753703,49323000,93.2,165875221.26221900,299585192.1566710,287.6929975,2.73E-05,0.0004406705173,1.8E-06,16.59662685,0.07839426892
409,2030,76,2246047560574,225472000,89.3,622533511.7759490,1781744932.9010400,297.1065149,5.62E-05,0.0004406694457,1.8E-06,37.78295774,0.09666072145
410,2030,152,330351968710,19637000,88.8,92925466.58547110,64400665.34921180,285.9448476,3.18E-05,0.0004406704031,1.8E-06,13.64788317,0.0707059759
411,2030,156,22978963520366,1441182000,70.6,8567193615.903630,1490049245.2751900,282.1242727,2.85E-05,0.0004406693293,1.8E-06,16.30870971,0.1917433263
412,2030,170,414348061352,53134000,84.3,103503984.98106700,169704905.36775800,299.603398,9.42E-05,0.0004406700145,1.8E-06,48.9881606,0.1107072836
413,2030,356,4967012606525,1512985000,40.1,2230533079.929590,672848374.3862070,291.292806,3.06E-05,0.0004406726111,1.8E-06,25.56985109,0.3183480238
414,2030,360,1732050628664,295595000,62.8,640286895.2467720,353351331.9258880,301.3524353,8.76E-05,0.0004406706321,1.8E-06,54.87778732,0.09672145684
415,2030,376,453488447279,9984000,93.5,45145547.50353910,1763537.522530850,293.8303689,1.97E-05,0.0002203279024,9.02E-07,18.34224261,0.1541607582
416,2030,682,950931315548,39480000,86.5,199392643.2321200,14733557.505355100,299.1861827,5.29E-06,0.0004406701189,1.8E-06,17.68471746,0.2297441445
417,2030,710,477839772549,64466000,72.1,251975647.98289300,58726080.66505030,293.8373399,2.2E-05,0.0004406707389,1.8E-06,19.85692471,0.0904013206
418,2030,100,73141539947,6431000,79.0,26687818.012115500,23705168.74415890,285.4186053,2.51E-05,0.0004406692366,1.8E-06,17.44294039,0.1025784469
419,2030,642,283334396987,18464000,56.6,81023433.99603200,67231311.2584171,283.9005604,2.51E-05,0.0004406696171,1.8E-06,16.90137543,0.09899049463
420,2031,36,2003019097640,28499000,87.8,203747785.33950400,292023260.2780810,295.5151529,2.01E-05,0.000442853227,1.79E-06,24.29895863,0.08916407398
421,2031,40,464686237297,8954000,62.2,61826968.5119188,22960646.881304600,284.2362623,3.08E-05,0.0004428489824,1.79E-06,17.07352312,0.1063236824
422,2031,56,560988260072,12035000,98.4,87687495.57794780,9002686.792397310,285.1162946,3.37E-05,0.0004428457829,1.79E-06,17.88827566,0.1072833168
423,2031,124,1967826157986,40886000,83.1,333530811.29380000,552970215.6494080,273.2252263,2.68E-05,0.0004428537334,1.79E-06,11.46928307,0.05512542985
424,2031,203,265789982858,10504000,76.3,61343469.46889220,26028074.72628170,284.7468294,2.83E-05,0.0004428479549,1.79E-06,17.77611201,0.1079648829
425,2031,208,392339794724,6045000,89.6,42095614.5155709,22443089.18480450,280.4428136,4.77E-05,0.0004428457155,1.79E-06,14.03979979,0.08512063761
426,2031,246,291494596918,5750000,86.7,33534294.998119300,67571704.05220400,278.1442649,2.72E-05,0.0004428474587,1.79E-06,13.2140619,0.07358106523
427,2031,250,2966528601223,68097000,83.9,302639506.4693030,168941829.776246,285.2630384,3.53E-05,0.000442848033,1.79E-06,17.22236696,0.100691795
428,2031,276,3967731977073,82110000,79.1,390084264.0424670,128150537.51327300,284.4527616,3.49E-05,0.0004428463978,1.79E-06,17.36371728,0.1073672637
429,2031,300,247320984643,10752000,83.1,46948588.72502410,13547501.35826450,289.5483767,2.04E-05,0.0004428535877,1.79E-06,16.69718076,0.1243632524
430,2031,348,188721291819,9191000,75.5,36759726.01903860,26632898.33635410,284.4346676,3.3E-05,0.0004428477479,1.79E-06,17.59435756,0.1158267731
432,2031,372,525868837233,5251000,67.1,28259115.544859500,14721781.689907000,283.6655003,5.42E-05,0.0004428469065,1.79E-06,16.62792752,0.125084851
433,2031,380,2063381941157,58001000,74.6,281801899.3017150,50118342.85262700,286.2277056,3.81E-05,0.0004428509245,1.79E-06,16.29152339,0.1018470252
434,2031,392,4845086662168,120987000,92.8,650214528.9126440,70659952.49031260,283.9335541,4.45E-05,0.0004428528159,1.79E-06,19.61008746,0.1430513146
435,2031,410,2052178328756,52758000,82.2,393052567.9192300,32488512.193382000,285.5565492,3.23E-05,0.0004428528068,1.79E-06,19.06017706,0.1916006149
436,2031,442,88469672834,681000,93.3,8168116.093836750,664428.5113169280,285.4212816,3.87E-05,0.0004428480687,1.79E-06,18.29995367,0.110082071
437,2031,484,1653565991067,148716000,83.8,356056717.2986170,147424369.51728700,296.6855017,3.08E-05,0.0004428533697,1.79E-06,29.80560697,0.06934097943
438,2031,528,964657368269,17621000,94.9,119498405.84360800,12876393.711337100,284.6263229,3.54E-05,0.0004428459822,1.79E-06,17.44643795,0.1101191582
439,2031,554,267900888566,5246000,88.0,27699881.305994400,41357158.976392800,288.8796484,3.69E-05,0.000442852433,1.79E-06,18.9666218,0.08257735347
440,2031,578,493037253323,6008000,86.4,30805539.639801300,37199946.35478450,279.4076855,3.15E-05,0.0004428468548,1.79E-06,13.30906882,0.08290140537
441,2031,616,728151641032,36443000,61.8,191165809.0568230,77708411.07392770,284.0711158,3.07E-05,0.0004428466885,1.79E-06,17.24831888,0.1010636115
442,2031,620,260176647517,9842000,71.8,52878443.13473070,13865712.873470500,287.3042336,3.46E-05,0.000442851382,1.79E-06,18.59881922,0.1122264288
444,2031,724,1568454775284,46069000,83.6,258000477.24377900,75171847.99730170,287.3506334,3.02E-05,0.0004428508437,1.79E-06,17.81242906,0.1036324661
445,2031,752,673467731136,10761000,90.5,59815578.94810590,89140769.6653775,279.7433604,3.28E-05,0.0004428473084,1.79E-06,13.74530096,0.07770116553
446,2031,756,897329142674,9249000,75.6,39284907.77603670,8791672.119766150,293.7137801,2.57E-05,0.0004060297554,1.64E-06,24.42874791,0.1249500785
447,2031,792,1610686494971,88912000,80.6,332777953.74876100,117250462.97187900,286.8037275,2.1E-05,0.0004428531011,1.79E-06,14.68203179,0.1105357771
448,2031,826,3674739045597,70855000,86.5,260993045.16467200,73191765.00391480,283.915635,4.09E-05,0.0004428465665,1.79E-06,16.61562587,0.111457117
449,2031,840,24683276903001,356880000,85.1,3087957266.17769,1148545814.5800600,287.5564855,3E-05,0.0004428555796,1.79E-06,18.89520812,0.05607368403
450,2031,32,724144793425,49676000,93.4,167271507.12578500,301771879.0995290,287.9183498,2.21E-05,0.0004428503897,1.79E-06,15.85746722,0.08330221383
451,2031,76,2290100760662,226327000,89.5,629838250.7134010,1781937982.2903400,296.3953388,5.94E-05,0.0004428521928,1.79E-06,36.49739161,0.1021467738
452,2031,152,335508156637,19731000,89.0,94060347.08718250,64573096.99807950,285.7892398,2.97E-05,0.0004428504958,1.79E-06,13.41725756,0.07318867682
453,2031,156,23711379060748,1440392000,71.4,8873036329.943680,1502774924.69126,281.9550898,2.61E-05,0.000442852663,1.79E-06,16.02878233,0.1898062895
454,2031,170,423521492845,53347000,84.6,104019732.78095700,168629164.9316240,298.5654147,0.0001006130409,0.0004428528421,1.79E-06,46.55121493,0.129230676
455,2031,356,5220608948750,1524124000,40.7,2282129423.5209000,680080974.4024980,291.6194306,2.61E-05,0.0004428481673,1.79E-06,24.7623304,0.3335147957
456,2031,360,1801360318572,297565000,63.4,659415362.5193630,354845010.88187700,301.3391901,0.0001012505883,0.0004428532297,1.79E-06,54.37067586,0.08748462404
457,2031,376,466309660769,10112000,93.6,45711144.02682170,1766430.1108665000,294.466614,8.12E-06,0.0002213252349,8.95E-07,15.91458862,0.1246520848
458,2031,682,968644259455,39877000,86.7,202622476.70748300,14813921.809046500,299.270949,1.65E-06,0.0004428473446,1.79E-06,14.32827667,0.2349065913
459,2031,710,492209546695,64967000,72.5,254988066.9879810,58882115.23161160,294.2468206,1.96E-05,0.0004428541204,1.79E-06,18.8939207,0.09487690923
460,2031,100,73935595710,6376000,79.4,26714411.303107600,23860479.987696400,287.5257359,2.05E-05,0.0004428487406,1.79E-06,17.61064849,0.1166497807
461,2031,642,286848518499,18368000,57.0,81463510.24454080,66831109.36646780,285.4076051,2.91E-05,0.0004428482695,1.79E-06,17.73823631,0.1162914959
462,2032,36,2052580598133,28760000,87.9,205483360.13402300,291806848.13135700,295.2759681,2.04E-05,0.0004449578057,1.78E-06,23.74547156,0.08325150843
463,2032,40,469728099224,8961000,62.6,62255027.65773320,22977850.34771790,283.4586858,3.5E-05,0.0004449648925,1.78E-06,17.04830122,0.1006991028
464,2032,56,567703966133,12068000,98.5,87806714.36947440,9048798.137103310,284.8466558,2.62E-05,0.0004449617874,1.78E-06,17.45541578,0.09248064784
465,2032,124,1996560390868,41147000,83.2,335677493.99361700,554147668.7583260,273.9542985,2.56E-05,0.000444957708,1.78E-06,11.64824663,0.05463683459
466,2032,203,269918157916,10479000,76.6,61393472.55587890,26059638.21873630,283.784601,3.04E-05,0.0004449601118,1.78E-06,17.64647799,0.1020902028
467,2032,208,396679554071,6064000,89.7,42186526.24824010,22417517.429319400,279.6238676,3.36E-05,0.0004449577759,1.78E-06,13.43325596,0.06896016873
468,2032,246,294824148152,5760000,86.9,33533823.34414100,67531770.59364850,276.9300393,2.21E-05,0.000444951794,1.78E-06,12.03429968,0.06713837556
469,2032,250,3002384652234,68296000,84.2,302696914.50225900,167422453.9629000,284.8509312,3.49E-05,0.000444962178,1.78E-06,17.65005349,0.0884002057
470,2032,276,3993622413048,82026000,79.4,390276901.91039100,126193456.33362500,283.774511,3.1E-05,0.0004449611455,1.78E-06,16.94013925,0.09221413697
471,2032,300,250941787009,10720000,83.3,47382318.39806900,13585732.303451200,287.9527423,3.42E-05,0.000444968663,1.78E-06,18.43576075,0.1271643947
472,2032,348,191151689466,9146000,75.8,36767140.07481560,27236263.534239500,283.2318669,3.68E-05,0.0004449657301,1.78E-06,17.49935178,0.1142830561
474,2032,372,537268429842,5281000,67.5,28348162.66752600,14698550.070236300,284.3349184,3.99E-05,0.0004449603485,1.78E-06,16.44368364,0.101283262
475,2032,380,2079147667605,57889000,75.0,283746421.6670080,50272743.20148150,285.3816128,3.72E-05,0.0004449728702,1.78E-06,16.71112613,0.09098885926
476,2032,392,4872669117000,120382000,92.9,656109005.745491,70366717.26391490,283.7349937,4.19E-05,0.0004449572121,1.78E-06,19.69693,0.1424673056
477,2032,410,2073588403845,52798000,82.3,398642423.6564880,32431033.57178710,285.034835,3.15E-05,0.0004449595214,1.78E-06,19.54982092,0.1939487662
478,2032,442,90047953338,688000,93.5,8183066.3969053800,662970.8077490790,285.1707988,3.36E-05,0.0004449623322,1.78E-06,18.39641933,0.09567843564
479,2032,484,1692455220292,149856000,84.0,360151858.5542300,147545573.24746800,296.2118487,3.73E-05,0.0004449574899,1.78E-06,31.11132163,0.06571242854
480,2032,528,974121707382,17645000,95.1,120501731.39034000,12937891.773612900,284.224896,2.6E-05,0.0004449617263,1.78E-06,16.69497015,0.09418684543
481,2032,554,272753815184,5279000,88.1,27919143.62675060,41311427.21741560,288.4124813,3.88E-05,0.0004449562322,1.78E-06,18.52242668,0.08729249751
482,2032,578,500561052457,6055000,86.6,30785369.327222300,37219140.22212280,278.3898467,2.93E-05,0.0004449547659,1.78E-06,12.505248,0.07564027838
483,2032,616,738970299797,36263000,62.1,193057722.5052180,77763171.74857870,282.7487694,2.73E-05,0.0004449605516,1.78E-06,16.48101501,0.09014669786
484,2032,620,262698012092,9807000,72.3,53358679.8952769,13900666.184337200,287.3199239,3.63E-05,0.0004449602515,1.78E-06,19.1941922,0.0969623718
486,2032,724,1592206675639,46021000,83.8,260147269.36896500,75815224.80562740,287.0732028,3.02E-05,0.0004449605725,1.78E-06,18.49499901,0.08392468767
487,2032,752,684350808841,10809000,90.6,59787793.77130660,89315954.09039660,278.6076167,2.9E-05,0.0004449554009,1.78E-06,12.91490719,0.07016217251
488,2032,756,910577613030,9292000,75.8,39467427.681493700,8810817.480683000,293.4224625,2.92E-05,0.0004449452075,1.78E-06,25.14161493,0.1191614603
489,2032,792,1659185973245,89421000,80.9,337028463.75135300,116616938.43218100,285.9775102,3.41E-05,0.000444961395,1.78E-06,16.47906604,0.1180517321
490,2032,826,3720927618629,71123000,86.7,258912704.0401990,74104263.43606740,284.2841401,3.31E-05,0.0004449596439,1.78E-06,16.54670314,0.09495158645
491,2032,840,25059926987761,358997000,85.3,3110676951.7811400,1147165283.500150,286.5967763,3.45E-05,0.0004449578973,1.78E-06,19.30336309,0.05548638633
492,2032,32,738916511187,50022000,93.5,168667792.98935100,302957983.1654090,287.7151076,2.62E-05,0.0004449531794,1.78E-06,16.88477255,0.07549111358
493,2032,76,2334063136802,227127000,89.7,636118672.301941,1783560988.8378400,296.6982644,5.2E-05,0.0004449569378,1.78E-06,36.3582347,0.09341825978
494,2032,152,340601000583,19820000,89.1,95190426.3599873,64737013.18350500,285.7448661,3.02E-05,0.0004449549763,1.78E-06,13.6020668,0.06773068691
495,2032,156,24428643790508,1439215000,72.0,9126774063.70052,1519434514.8012000,281.7253635,2.5E-05,0.0004449561601,1.78E-06,15.77403762,0.184492341
496,2032,170,432425661858,53546000,84.8,106360629.96989000,169137773.41074500,299.1096334,8.19E-05,0.0004449584287,1.78E-06,46.25469005,0.1080289415
497,2032,356,5475240402509,1534869000,41.3,2334310789.88245,687313574.4203520,291.6757307,2.63E-05,0.0004449593919,1.78E-06,24.19839033,0.33570325
498,2032,360,1871143049814,299468000,64.0,678478547.6400200,356498917.0211250,300.9930858,8.63E-05,0.0004449580961,1.78E-06,52.15841274,0.09616359612
499,2032,376,479410631792,10240000,93.7,46283019.84045620,1767869.010572050,293.8818853,1.76E-05,0.0001113001053,4.43E-07,18.75868972,0.1491213248
500,2032,682,986189662558,40260000,86.9,205626392.96918400,14894298.615544700,299.2813852,6.1E-06,0.0004449599118,1.78E-06,17.6116721,0.2272112788
501,2032,710,506917892252,65459000,72.9,258002591.41102900,59013309.67168410,293.5112911,2.38E-05,0.0004449556304,1.78E-06,20.25026022,0.09294033426
502,2032,100,74642446406,6322000,79.7,26734296.617342600,23954368.325763300,285.3572889,3.53E-05,0.0004449678793,1.78E-06,18.56445636,0.11255776
503,2032,642,289904624717,18271000,57.4,82304497.91360520,67142825.81751820,283.7301779,3.9E-05,0.0004449651162,1.78E-06,18.03017338,0.1116460174
504,2033,36,2102901527273,29018000,88.1,207197602.1073580,291198105.54258700,295.7472313,1.66E-05,0.0004469774415,1.76E-06,23.22570442,0.08486767472
505,2033,40,474862278559,8965000,63.0,62793615.0359876,22935245.40300860,284.6685809,2.89E-05,0.0004469748012,1.76E-06,17.56847652,0.09382825704
506,2033,56,574415500066,12099000,98.5,88415593.99698090,9051489.88398074,285.523972,2.44E-05,0.0004469726691,1.76E-06,17.97399908,0.09026035214
507,2033,124,2025373618206,41401000,83.4,337822275.5553360,553954233.4238880,274.1514528,2.63E-05,0.0004469757302,1.76E-06,11.92630447,0.05447969498
508,2033,203,273812367010,10452000,76.9,61442783.65599010,26059918.67516460,285.1362045,2.4E-05,0.0004469771084,1.76E-06,17.92581714,0.09209454977
509,2033,208,400983821690,6083000,89.9,42265519.290075000,22392189.360904100,280.167394,4.07E-05,0.0004469771384,1.76E-06,13.8049108,0.06873432216
510,2033,246,298150881399,5769000,87.0,33533550.869811600,67621965.53632270,277.5955813,2.77E-05,0.0004469761945,1.76E-06,12.73337338,0.06725092897
511,2033,250,3038325038759,68490000,84.4,304498703.52904800,167295632.79496100,285.9318545,3.11E-05,0.0004469724368,1.76E-06,18.12738277,0.09368695639
512,2033,276,4020238958892,81934000,79.6,390469539.778316,124967307.9208120,284.807527,2.86E-05,0.0004469754769,1.76E-06,17.40789209,0.08877959237
513,2033,300,254404634909,10688000,83.6,47816360.31350660,13642764.25020410,288.9444487,3E-05,0.0004469782711,1.76E-06,18.74387836,0.1433364078
514,2033,348,193372138384,9100000,76.2,36774553.91113720,28525461.18148130,284.7049149,3.32E-05,0.0004469801093,1.76E-06,18.07780926,0.1035278968
516,2033,372,548501103121,5312000,67.9,28736040.67419520,14677688.934536000,284.4414007,3.84E-05,0.0004469725482,1.76E-06,16.88610528,0.1033002953
517,2033,380,2094666017871,57774000,75.3,285722245.0472880,49991635.127392000,286.3460865,4.01E-05,0.0004469749102,1.76E-06,17.65944173,0.1015090797
518,2033,392,4899590366176,119765000,93.0,659800162.2717930,70073729.92086190,283.8105677,4.78E-05,0.0004469786917,1.76E-06,19.39636199,0.1492544269
519,2033,410,2092748218554,52820000,82.5,404231479.477404,32395221.865401000,285.0976915,3.6E-05,0.0004469822382,1.76E-06,18.47115267,0.1986862759
520,2033,442,91637661948,694000,93.6,8250864.182508110,656593.9106413510,286.0409275,2.82E-05,0.0004469754377,1.76E-06,18.82316225,0.09427276285
521,2033,484,1731645016192,150960000,84.3,364245306.10702800,147666920.67932300,296.1018441,3.58E-05,0.0004469769513,1.76E-06,29.25676879,0.0612011441
522,2033,528,983442307126,17665000,95.2,121476109.79419200,12830545.202006500,284.9288358,2.7E-05,0.0004469736323,1.76E-06,17.28687607,0.09003713705
